Date,City,Max Temperature,Min Temperature,Average Temperature,Rainfall,Humidity,Wind Speed
2023-01-23,Bengaluru,27.4,14.9,20.4,0.0,72,16.6
2023-01-24,Bengaluru,27.9,17.9,21.9,0.0,69,17.6
2023-01-25,Bengaluru,27.8,16.1,20.7,0.0,64,16.7
2023-01-26,Bengaluru,27.8,15.0,20.4,0.0,65,16.5
2023-01-27,Bengaluru,28.3,15.3,20.7,0.0,64,14.4
2023-01-28,Bengaluru,27.9,13.9,20.1,0.0,57,16.6
2023-01-29,Bengaluru,27.7,13.5,20.5,0.0,60,22.8
2023-01-30,Bengaluru,27.2,17.0,21.4,2.3,76,15.0
2023-01-31,Bengaluru,29.1,17.5,22.1,0.0,64,19.7
2023-02-01,Bengaluru,28.4,15.7,21.7,0.0,57,20.5
2023-02-02,Bengaluru,29.0,17.3,22.2,0.0,52,26.0
2023-02-03,Bengaluru,26.6,16.4,21.5,0.0,60,23.2
2023-02-04,Bengaluru,29.2,17.0,22.5,0.0,56,20.6
2023-02-05,Bengaluru,30.1,16.5,22.7,0.0,51,16.4
2023-02-06,Bengaluru,29.4,15.9,22.1,0.0,50,15.5
2023-02-07,Bengaluru,29.7,16.0,22.5,0.0,58,10.5
2023-02-08,Bengaluru,30.9,17.0,23.4,0.0,54,15.9
2023-02-09,Bengaluru,30.3,16.9,23.0,0.0,53,15.9
2023-02-10,Bengaluru,30.2,16.3,22.7,0.0,49,18.2
2023-02-11,Bengaluru,30.3,14.8,22.4,0.0,45,15.6
2023-02-12,Bengaluru,31.0,16.1,23.0,0.0,44,17.7
2023-02-13,Bengaluru,30.5,16.4,23.0,0.0,41,21.1
2023-02-14,Bengaluru,30.5,15.6,22.5,0.0,41,14.0
2023-02-15,Bengaluru,30.6,14.7,22.5,0.0,42,16.9
2023-02-16,Bengaluru,30.5,15.7,22.8,0.0,43,19.5
2023-02-17,Bengaluru,30.4,15.5,22.6,0.0,46,18.1
2023-02-18,Bengaluru,30.2,14.8,22.6,0.0,46,13.9
2023-02-19,Bengaluru,29.9,15.4,22.5,0.0,54,13.8
2023-02-20,Bengaluru,30.0,16.4,22.9,0.0,53,14.5
2023-02-21,Bengaluru,31.1,16.9,23.4,0.0,42,16.6
2023-02-22,Bengaluru,31.1,16.7,23.5,0.0,42,15.7
2023-02-23,Bengaluru,31.0,15.1,22.6,0.0,40,20.3
2023-02-24,Bengaluru,31.4,14.2,22.5,0.0,41,16.9
2023-02-25,Bengaluru,31.7,15.4,23.5,0.0,38,21.1
2023-02-26,Bengaluru,30.5,16.4,23.1,0.0,33,21.3
2023-02-27,Bengaluru,29.9,13.9,21.7,0.0,40,21.0
2023-02-28,Bengaluru,30.7,14.2,22.1,0.0,48,22.0
2023-03-01,Bengaluru,30.0,18.2,23.5,0.0,55,20.4
2023-03-02,Bengaluru,30.1,15.2,22.6,0.0,42,24.2
2023-03-03,Bengaluru,31.0,15.0,22.8,0.0,30,26.8
2023-03-04,Bengaluru,31.0,16.2,23.5,0.0,27,25.9
2023-03-05,Bengaluru,31.3,17.2,23.9,0.0,31,21.1
2023-03-06,Bengaluru,31.2,16.8,23.8,0.0,32,23.1
2023-03-07,Bengaluru,31.0,16.1,23.5,0.0,34,23.4
2023-03-08,Bengaluru,30.8,16.2,23.6,0.0,43,22.1
2023-03-09,Bengaluru,30.5,16.0,23.3,0.0,39,20.2
2023-03-10,Bengaluru,30.4,16.5,23.1,0.0,44,19.8
2023-03-11,Bengaluru,31.4,15.7,23.6,0.0,41,22.1
2023-03-12,Bengaluru,31.2,15.3,23.4,0.0,53,19.2
2023-03-13,Bengaluru,31.8,17.5,24.7,0.0,50,16.6
2023-03-14,Bengaluru,32.7,18.0,25.5,0.0,42,18.5
2023-03-15,Bengaluru,32.6,18.3,25.5,0.0,48,17.1
2023-03-16,Bengaluru,30.7,20.0,24.4,1.2,67,12.6
2023-03-17,Bengaluru,29.4,19.2,22.9,3.9,75,20.3
2023-03-18,Bengaluru,30.0,18.9,23.1,12.4,72,16.7
2023-03-19,Bengaluru,30.4,17.7,23.0,6.7,68,17.3
2023-03-20,Bengaluru,31.4,17.0,23.7,0.0,53,21.6
2023-03-21,Bengaluru,31.4,18.1,24.0,0.0,46,11.9
2023-03-22,Bengaluru,31.7,18.1,24.9,0.0,54,10.8
2023-03-23,Bengaluru,33.6,19.3,26.0,0.0,47,11.4
2023-03-24,Bengaluru,33.0,19.9,26.2,0.0,56,14.1
2023-03-25,Bengaluru,30.8,19.6,24.7,1.3,65,14.4
2023-03-26,Bengaluru,31.0,20.7,25.8,0.4,58,10.7
2023-03-27,Bengaluru,35.5,20.2,26.9,0.0,44,18.4
2023-03-28,Bengaluru,34.7,20.4,27.1,0.0,47,12.9
2023-03-29,Bengaluru,32.3,21.3,25.7,5.7,67,12.2
2023-03-30,Bengaluru,32.2,20.9,25.7,0.6,57,18.7
2023-03-31,Bengaluru,31.4,19.8,25.6,0.2,58,13.7
2023-04-01,Bengaluru,29.7,21.5,25.1,1.5,59,15.0
2023-04-02,Bengaluru,33.8,20.1,26.4,0.0,52,12.3
2023-04-03,Bengaluru,32.9,19.7,26.1,0.0,56,15.6
2023-04-04,Bengaluru,31.1,20.9,24.3,0.6,68,16.3
2023-04-05,Bengaluru,32.5,19.1,26.0,0.0,53,14.0
2023-04-06,Bengaluru,31.2,20.6,25.8,0.2,59,14.4
2023-04-07,Bengaluru,32.1,20.3,25.9,0.0,54,16.8
2023-04-08,Bengaluru,32.2,19.5,25.5,0.0,49,19.9
2023-04-09,Bengaluru,32.4,18.3,25.2,0.0,50,13.6
2023-04-10,Bengaluru,32.9,19.4,26.2,0.0,54,21.1
2023-04-11,Bengaluru,33.6,18.8,26.3,0.0,45,14.6
2023-04-12,Bengaluru,34.7,18.6,26.6,0.0,35,19.2
2023-04-13,Bengaluru,35.1,18.9,27.1,0.0,33,20.5
2023-04-14,Bengaluru,35.2,20.1,27.4,0.0,31,21.7
2023-04-15,Bengaluru,34.0,19.7,27.0,0.0,33,18.8
2023-04-16,Bengaluru,34.3,19.5,27.0,0.0,31,15.0
2023-04-17,Bengaluru,34.6,19.5,27.2,0.0,34,17.1
2023-04-18,Bengaluru,34.9,20.5,27.9,0.0,33,17.0
2023-04-19,Bengaluru,35.5,21.0,28.1,0.0,38,15.8
2023-04-20,Bengaluru,34.9,20.6,28.1,0.0,42,10.4
2023-04-21,Bengaluru,33.9,21.4,27.6,0.0,50,8.8
2023-04-22,Bengaluru,33.4,21.1,27.5,0.0,51,10.1
2023-04-23,Bengaluru,33.3,21.4,27.2,0.0,55,13.4
2023-04-24,Bengaluru,33.8,21.5,27.1,0.1,57,17.6
2023-04-25,Bengaluru,32.1,22.1,26.3,2.1,65,15.8
2023-04-26,Bengaluru,33.2,21.1,26.2,0.8,62,14.4
2023-04-27,Bengaluru,33.7,21.1,27.0,0.1,59,16.4
2023-04-28,Bengaluru,32.8,21.3,26.9,0.3,59,16.6
2023-04-29,Bengaluru,31.8,20.9,24.9,4.5,70,18.2
2023-04-30,Bengaluru,31.9,20.3,24.8,17.8,74,11.4
2023-05-01,Bengaluru,29.5,19.4,23.3,3.8,78,13.7
2023-05-02,Bengaluru,29.6,20.6,23.9,2.5,80,10.2
2023-05-03,Bengaluru,27.0,19.8,22.9,5.2,82,14.6
2023-05-04,Bengaluru,28.6,19.8,24.1,1.0,75,18.4
2023-05-05,Bengaluru,27.7,20.0,23.5,0.7,77,11.4
2023-05-06,Bengaluru,29.8,20.4,23.8,8.7,77,11.5
2023-05-07,Bengaluru,26.1,20.1,23.1,4.1,84,14.8
2023-05-08,Bengaluru,29.3,21.0,23.7,19.8,83,9.6
2023-05-09,Bengaluru,31.0,19.1,24.7,9.6,78,13.1
2023-05-10,Bengaluru,32.0,19.4,25.7,0.0,73,11.8
2023-05-11,Bengaluru,32.6,20.4,25.3,6.7,74,12.0
2023-05-12,Bengaluru,31.8,20.9,26.0,0.2,69,15.1
2023-05-13,Bengaluru,30.9,21.5,25.3,2.1,77,18.1
2023-05-14,Bengaluru,32.4,20.5,26.2,0.0,67,19.2
2023-05-15,Bengaluru,33.0,21.2,26.2,0.0,65,16.7
2023-05-16,Bengaluru,33.0,19.8,26.3,0.0,62,11.9
2023-05-17,Bengaluru,32.6,21.9,27.4,0.0,51,11.0
2023-05-18,Bengaluru,34.2,21.5,27.8,0.1,54,12.3
2023-05-19,Bengaluru,34.2,21.7,27.7,0.0,55,19.3
2023-05-20,Bengaluru,33.3,21.2,26.6,0.1,66,14.0
2023-05-21,Bengaluru,31.6,21.8,24.7,7.3,77,13.1
2023-05-22,Bengaluru,31.6,20.4,24.9,1.6,75,11.4
2023-05-23,Bengaluru,32.4,19.8,25.6,1.0,70,11.3
2023-05-24,Bengaluru,31.8,21.1,25.3,6.6,74,14.5
2023-05-25,Bengaluru,31.3,20.9,25.2,1.4,74,18.2
2023-05-26,Bengaluru,31.3,20.8,25.2,0.0,73,15.9
2023-05-27,Bengaluru,31.4,20.5,25.5,0.5,72,12.9
2023-05-28,Bengaluru,32.3,21.1,26.4,0.0,65,11.5
2023-05-29,Bengaluru,32.6,21.4,26.6,1.8,63,13.6
2023-05-30,Bengaluru,30.0,21.5,24.1,36.6,81,16.5
2023-05-31,Bengaluru,30.6,21.2,24.5,20.3,79,9.9
2023-06-01,Bengaluru,31.0,20.7,25.1,3.1,77,10.9
2023-06-02,Bengaluru,30.3,20.8,25.1,0.0,75,18.3
2023-06-03,Bengaluru,31.6,20.9,25.8,0.4,72,16.9
2023-06-04,Bengaluru,30.0,21.2,25.1,0.0,76,18.4
2023-06-05,Bengaluru,30.8,21.0,25.6,0.1,70,16.7
2023-06-06,Bengaluru,31.3,21.3,26.1,0.3,68,19.1
2023-06-07,Bengaluru,31.6,21.2,26.1,0.0,70,16.5
2023-06-08,Bengaluru,31.6,20.6,26.0,0.0,68,17.3
2023-06-09,Bengaluru,31.4,20.3,25.0,5.5,73,20.3
2023-06-10,Bengaluru,30.8,20.1,24.6,0.7,74,25.9
2023-06-11,Bengaluru,30.8,20.6,24.9,0.2,73,23.1
2023-06-12,Bengaluru,30.5,20.3,24.6,13.0,77,19.0
2023-06-13,Bengaluru,30.8,20.1,24.5,1.8,76,19.1
2023-06-14,Bengaluru,30.7,20.0,24.7,1.1,73,21.0
2023-06-15,Bengaluru,31.6,19.9,25.5,0.0,68,17.7
2023-06-16,Bengaluru,32.0,20.8,26.0,0.0,65,19.5
2023-06-17,Bengaluru,31.4,19.9,25.2,0.2,69,17.8
2023-06-18,Bengaluru,30.8,21.2,24.8,1.0,73,22.2
2023-06-19,Bengaluru,28.4,20.5,24.1,2.4,78,18.1
2023-06-20,Bengaluru,26.3,21.4,22.8,18.5,89,14.8
2023-06-21,Bengaluru,29.4,20.3,23.9,13.6,83,12.5
2023-06-22,Bengaluru,29.1,20.8,23.6,3.7,81,17.9
2023-06-23,Bengaluru,28.9,20.3,23.7,0.5,80,18.6
2023-06-24,Bengaluru,28.1,20.3,23.4,3.6,80,23.4
2023-06-25,Bengaluru,29.1,19.3,23.4,0.9,80,19.8
2023-06-26,Bengaluru,28.7,20.2,23.6,0.2,76,22.0
2023-06-27,Bengaluru,28.8,19.4,23.2,2.3,80,23.7
2023-06-28,Bengaluru,28.9,19.8,23.7,2.4,77,23.7
2023-06-29,Bengaluru,28.7,19.5,23.4,9.1,78,27.0
2023-06-30,Bengaluru,29.8,20.1,24.2,1.7,74,24.6
2023-07-01,Bengaluru,29.3,19.8,24.5,0.7,73,19.4
2023-07-02,Bengaluru,28.9,20.5,23.8,4.7,78,22.0
2023-07-03,Bengaluru,28.9,20.3,23.2,8.3,82,23.6
2023-07-04,Bengaluru,26.4,20.0,22.1,14.9,88,26.8
2023-07-05,Bengaluru,26.5,20.1,21.8,12.3,89,31.5
2023-07-06,Bengaluru,25.2,19.6,21.3,15.3,90,26.9
2023-07-07,Bengaluru,26.7,19.4,22.4,4.9,85,28.0
2023-07-08,Bengaluru,26.9,19.9,22.3,1.8,84,24.7
2023-07-09,Bengaluru,27.9,20.1,22.9,4.6,83,20.5
2023-07-10,Bengaluru,26.4,19.6,22.6,4.3,86,18.7
2023-07-11,Bengaluru,26.0,20.0,22.4,0.7,86,18.4
2023-07-12,Bengaluru,28.0,19.4,23.0,1.7,84,17.6
2023-07-13,Bengaluru,25.4,19.6,21.9,6.2,89,21.1
2023-07-14,Bengaluru,27.5,19.8,22.7,2.4,84,22.7
2023-07-15,Bengaluru,28.1,19.3,23.2,0.6,81,23.6
2023-07-16,Bengaluru,27.7,19.6,23.3,1.3,81,18.6
2023-07-17,Bengaluru,27.5,19.5,23.2,2.5,79,23.2
2023-07-18,Bengaluru,27.9,20.4,23.6,0.8,75,31.0
2023-07-19,Bengaluru,26.6,20.4,22.8,1.1,76,32.4
2023-07-20,Bengaluru,27.2,20.4,23.1,1.6,75,39.3
2023-07-21,Bengaluru,27.6,20.1,23.1,2.3,77,34.6
2023-07-22,Bengaluru,25.6,20.6,22.4,8.4,83,31.4
2023-07-23,Bengaluru,26.0,20.3,22.1,9.7,87,31.4
2023-07-24,Bengaluru,25.7,19.8,21.6,12.7,88,30.0
2023-07-25,Bengaluru,23.4,19.8,21.2,13.5,92,25.8
2023-07-26,Bengaluru,23.2,19.3,20.8,19.3,92,25.6
2023-07-27,Bengaluru,27.1,19.6,22.3,2.3,81,28.2
2023-07-28,Bengaluru,28.2,19.0,22.8,1.5,77,29.3
2023-07-29,Bengaluru,27.8,19.5,22.9,1.0,77,28.2
2023-07-30,Bengaluru,28.0,18.6,23.0,0.7,77,26.8
2023-07-31,Bengaluru,28.7,19.4,23.4,1.3,79,23.5
2023-08-01,Bengaluru,28.2,19.7,23.5,0.4,76,27.2
2023-08-02,Bengaluru,28.0,19.5,23.3,0.0,73,29.5
2023-08-03,Bengaluru,28.0,19.6,23.5,1.0,74,28.8
2023-08-04,Bengaluru,28.6,19.1,23.2,1.1,78,26.7
2023-08-05,Bengaluru,28.7,19.4,23.6,1.2,77,23.5
2023-08-06,Bengaluru,28.8,19.4,24.0,0.3,76,17.1
2023-08-07,Bengaluru,29.0,19.5,23.8,0.9,76,18.5
2023-08-08,Bengaluru,28.9,19.2,23.4,0.6,77,17.5
2023-08-09,Bengaluru,29.1,19.2,23.8,1.1,77,15.0
2023-08-10,Bengaluru,28.7,19.9,24.0,0.5,77,13.7
2023-08-11,Bengaluru,28.4,20.3,24.3,0.6,74,15.0
2023-08-12,Bengaluru,29.7,20.1,24.6,0.3,71,18.2
2023-08-13,Bengaluru,29.3,19.6,24.3,0.1,70,15.8
2023-08-14,Bengaluru,29.2,20.6,24.5,0.4,70,15.0
2023-08-15,Bengaluru,29.4,19.0,24.1,0.5,67,14.5
2023-08-16,Bengaluru,30.8,19.1,24.7,0.0,66,15.5
2023-08-17,Bengaluru,30.7,20.1,24.7,0.6,69,20.6
2023-08-18,Bengaluru,30.1,19.8,24.3,1.1,68,23.0
2023-08-19,Bengaluru,28.9,19.9,23.0,7.3,79,25.2
2023-08-20,Bengaluru,30.0,19.4,24.2,0.8,71,19.3
2023-08-21,Bengaluru,30.5,19.4,24.7,0.0,69,15.8
2023-08-22,Bengaluru,30.7,20.3,24.9,0.8,71,12.1
2023-08-23,Bengaluru,30.6,20.5,25.1,0.0,67,11.7
2023-08-24,Bengaluru,30.5,20.0,24.8,0.0,64,13.4
2023-08-25,Bengaluru,31.0,19.7,24.9,0.0,64,13.9
2023-08-26,Bengaluru,31.0,19.9,24.5,3.8,75,16.2
2023-08-27,Bengaluru,30.6,20.5,25.0,0.1,71,11.9
2023-08-28,Bengaluru,31.4,20.5,25.6,0.0,62,15.2
2023-08-29,Bengaluru,31.0,20.8,25.4,0.7,66,16.1
2023-08-30,Bengaluru,31.4,19.9,24.9,12.5,70,15.5
2023-08-31,Bengaluru,28.8,19.9,23.9,8.8,80,10.4
2023-09-01,Bengaluru,30.2,20.0,24.3,9.2,79,13.7
2023-09-02,Bengaluru,29.2,20.2,23.4,11.8,84,19.6
2023-09-03,Bengaluru,28.3,20.0,23.7,0.0,73,15.8
2023-09-04,Bengaluru,26.9,20.3,22.8,1.2,76,26.6
2023-09-05,Bengaluru,25.8,19.5,22.1,1.5,78,20.2
2023-09-06,Bengaluru,28.2,20.4,23.2,1.3,81,19.9
2023-09-07,Bengaluru,28.7,20.4,23.3,4.7,81,19.5
2023-09-08,Bengaluru,28.1,20.2,23.4,2.1,80,23.9
2023-09-09,Bengaluru,29.0,19.7,23.6,1.1,79,21.7
2023-09-10,Bengaluru,28.6,19.5,23.7,2.0,75,23.4
2023-09-11,Bengaluru,27.6,19.6,23.4,1.6,78,20.4
2023-09-12,Bengaluru,28.8,20.0,23.6,2.5,76,22.5
2023-09-13,Bengaluru,28.9,19.2,23.0,4.1,80,21.7
2023-09-14,Bengaluru,28.8,19.1,22.9,0.6,81,19.9
2023-09-15,Bengaluru,28.8,19.7,23.1,3.5,82,22.3
2023-09-16,Bengaluru,28.6,20.0,23.5,5.8,79,25.4
2023-09-17,Bengaluru,26.8,19.9,22.5,7.5,85,18.8
2023-09-18,Bengaluru,28.8,19.5,22.8,4.8,84,25.8
2023-09-19,Bengaluru,28.7,19.7,23.4,1.0,78,17.3
2023-09-20,Bengaluru,28.7,19.1,23.3,0.3,80,17.8
2023-09-21,Bengaluru,27.0,19.6,23.2,0.2,83,11.7
2023-09-22,Bengaluru,28.6,19.6,23.2,6.2,84,16.3
2023-09-23,Bengaluru,29.0,19.9,23.6,6.5,82,12.8
2023-09-24,Bengaluru,27.1,19.9,23.0,7.5,83,18.4
2023-09-25,Bengaluru,26.9,19.5,22.8,1.1,84,19.6
2023-09-26,Bengaluru,28.4,19.5,23.3,1.8,81,14.9
2023-09-27,Bengaluru,27.9,19.7,23.0,11.5,82,18.4
2023-09-28,Bengaluru,27.1,19.0,21.9,9.4,88,19.7
2023-09-29,Bengaluru,27.5,19.8,22.4,5.7,85,24.0
2023-09-30,Bengaluru,28.2,19.5,23.0,2.7,83,25.7
2023-10-01,Bengaluru,27.5,20.3,23.0,1.1,81,26.6
2023-10-02,Bengaluru,28.1,19.8,23.5,0.3,76,23.1
2023-10-03,Bengaluru,28.2,19.1,23.2,0.1,77,13.6
2023-10-04,Bengaluru,28.2,19.0,23.5,0.4,76,10.3
2023-10-05,Bengaluru,27.5,19.7,23.6,2.2,76,13.0
2023-10-06,Bengaluru,29.5,20.2,24.5,1.5,71,9.7
2023-10-07,Bengaluru,29.3,20.0,24.2,0.8,76,11.2
2023-10-08,Bengaluru,29.7,20.2,23.9,14.4,80,12.0
2023-10-09,Bengaluru,27.8,19.2,22.8,19.3,87,12.2
2023-10-10,Bengaluru,28.7,19.5,23.3,1.9,83,9.2
2023-10-11,Bengaluru,29.2,19.8,24.0,1.0,76,10.0
2023-10-12,Bengaluru,30.0,19.9,24.1,0.3,69,13.7
2023-10-13,Bengaluru,29.4,18.5,23.4,0.0,60,14.5
2023-10-14,Bengaluru,29.2,18.4,23.7,0.0,69,12.6
2023-10-15,Bengaluru,30.7,19.2,24.2,0.0,68,14.4
2023-10-16,Bengaluru,30.0,20.8,24.3,0.4,73,19.1
2023-10-17,Bengaluru,30.0,20.5,24.5,0.3,70,15.5
2023-10-18,Bengaluru,30.4,19.1,24.3,0.0,59,16.7
2023-10-19,Bengaluru,30.8,17.6,24.1,0.0,59,16.9
2023-10-20,Bengaluru,31.1,18.9,24.7,0.0,60,17.4
2023-10-21,Bengaluru,31.4,19.8,25.0,0.0,62,20.0
2023-10-22,Bengaluru,31.6,19.1,24.9,0.0,58,13.8
2023-10-23,Bengaluru,30.4,18.3,23.9,0.0,44,13.7
2023-10-24,Bengaluru,29.9,17.0,23.5,0.0,38,11.5
2023-10-25,Bengaluru,30.0,17.1,23.5,0.0,48,14.5
2023-10-26,Bengaluru,30.0,16.5,23.7,0.0,50,13.8
2023-10-27,Bengaluru,30.7,18.6,24.4,0.0,59,15.4
2023-10-28,Bengaluru,30.9,20.3,25.0,0.0,66,15.9
2023-10-29,Bengaluru,29.5,20.2,23.4,6.1,78,17.0
2023-10-30,Bengaluru,28.7,19.5,23.3,4.1,78,18.5
2023-10-31,Bengaluru,28.8,19.5,22.9,1.4,78,16.9
2023-11-01,Bengaluru,29.4,18.9,23.5,1.3,73,13.7
2023-11-02,Bengaluru,29.6,18.4,23.2,0.6,78,17.8
2023-11-03,Bengaluru,30.0,20.7,23.6,2.0,78,17.8
2023-11-04,Bengaluru,28.0,19.6,22.6,4.8,84,19.0
2023-11-05,Bengaluru,27.8,19.3,22.2,22.6,85,13.1
2023-11-06,Bengaluru,27.8,19.0,22.4,26.6,85,9.4
2023-11-07,Bengaluru,27.1,18.9,22.0,9.2,87,16.3
2023-11-08,Bengaluru,27.4,20.1,22.4,13.2,85,13.6
2023-11-09,Bengaluru,27.2,19.6,22.2,6.4,84,17.3
2023-11-10,Bengaluru,27.3,19.6,22.8,0.9,79,18.4
2023-11-11,Bengaluru,28.1,16.9,21.9,0.0,67,18.5
2023-11-12,Bengaluru,27.6,15.9,21.3,0.0,69,21.3
2023-11-13,Bengaluru,27.2,16.0,21.5,0.0,69,21.4
2023-11-14,Bengaluru,24.1,18.0,20.8,0.7,78,19.1
2023-11-15,Bengaluru,27.4,18.2,22.0,1.0,76,15.6
2023-11-16,Bengaluru,28.8,18.4,23.3,0.0,66,15.0
2023-11-17,Bengaluru,29.7,19.0,23.4,0.0,72,15.7
2023-11-18,Bengaluru,29.4,18.9,23.6,0.0,70,16.2
2023-11-19,Bengaluru,29.2,17.3,22.7,0.0,67,19.4
2023-11-20,Bengaluru,28.7,17.4,22.3,0.1,74,18.9
2023-11-21,Bengaluru,28.4,19.0,22.7,3.5,80,19.7
2023-11-22,Bengaluru,28.2,19.8,23.0,1.7,83,14.0
2023-11-23,Bengaluru,27.1,19.6,22.1,5.4,85,16.7
2023-11-24,Bengaluru,27.2,19.5,22.2,3.7,83,18.5
2023-11-25,Bengaluru,27.5,19.5,22.5,1.5,80,22.0
2023-11-26,Bengaluru,26.8,18.7,22.0,0.6,79,23.8
2023-11-27,Bengaluru,26.5,19.4,22.3,1.9,80,19.3
2023-11-28,Bengaluru,27.7,19.4,22.6,0.7,78,16.3
2023-11-29,Bengaluru,28.2,19.7,22.5,0.5,78,19.8
2023-11-30,Bengaluru,27.9,18.5,22.4,0.2,79,19.9
2023-12-01,Bengaluru,28.0,19.3,22.2,2.9,81,17.1
2023-12-02,Bengaluru,28.2,17.4,22.0,1.2,77,21.6
2023-12-03,Bengaluru,26.5,19.6,22.0,2.8,82,25.6
2023-12-04,Bengaluru,24.0,19.8,21.5,0.0,81,27.0
2023-12-05,Bengaluru,28.5,18.5,22.8,0.0,73,18.4
2023-12-06,Bengaluru,28.4,17.1,22.5,0.0,69,9.4
2023-12-07,Bengaluru,28.9,18.4,23.3,0.1,74,13.9
2023-12-08,Bengaluru,28.4,19.8,22.9,1.9,80,14.0
2023-12-09,Bengaluru,27.1,20.0,22.8,1.9,79,14.4
2023-12-10,Bengaluru,28.3,18.9,23.0,0.0,73,14.6
2023-12-11,Bengaluru,27.8,18.2,22.6,0.2,73,14.9
2023-12-12,Bengaluru,28.1,18.4,22.3,0.0,69,15.2
2023-12-13,Bengaluru,26.6,16.3,20.8,0.0,71,16.0
2023-12-14,Bengaluru,26.2,16.8,21.2,0.0,72,18.3
2023-12-15,Bengaluru,28.4,16.4,21.6,0.0,76,16.3
2023-12-16,Bengaluru,28.6,18.8,22.5,0.7,77,19.5
2023-12-17,Bengaluru,26.5,18.3,21.5,0.2,80,21.5
2023-12-18,Bengaluru,26.6,18.5,21.5,0.0,73,21.6
2023-12-19,Bengaluru,27.0,17.8,21.3,0.0,71,17.9
2023-12-20,Bengaluru,27.0,17.1,21.1,0.0,75,17.9
2023-12-21,Bengaluru,28.5,16.9,21.8,0.0,75,14.8
2023-12-22,Bengaluru,28.5,17.8,22.3,0.0,71,14.0
2023-12-23,Bengaluru,28.3,16.2,20.9,0.0,67,13.8
2023-12-24,Bengaluru,28.9,14.0,20.9,0.0,73,17.9
2023-12-25,Bengaluru,28.5,17.5,22.0,0.0,72,20.5
2023-12-26,Bengaluru,28.0,14.5,20.7,0.0,63,19.1
2023-12-27,Bengaluru,28.2,14.9,20.6,0.0,66,19.9
2023-12-28,Bengaluru,28.0,15.4,21.1,0.0,72,18.9
2023-12-29,Bengaluru,27.9,16.6,21.4,0.0,72,20.2
2023-12-30,Bengaluru,27.8,17.4,21.5,0.0,69,15.6
2023-12-31,Bengaluru,27.9,16.8,21.2,0.0,71,16.4
2024-01-01,Bengaluru,28.4,16.6,21.7,0.0,66,19.1
2024-01-02,Bengaluru,27.6,18.2,21.9,0.0,66,18.8
2024-01-03,Bengaluru,27.4,16.4,21.5,0.0,68,16.9
2024-01-04,Bengaluru,25.5,18.2,21.3,2.7,74,17.7
2024-01-05,Bengaluru,27.0,18.6,22.4,0.2,73,16.2
2024-01-06,Bengaluru,28.7,19.3,22.8,1.2,73,17.3
2024-01-07,Bengaluru,27.8,17.0,22.1,0.0,71,18.1
2024-01-08,Bengaluru,23.5,18.4,20.3,2.4,88,21.2
2024-01-09,Bengaluru,26.6,18.8,21.6,1.0,77,25.3
2024-01-10,Bengaluru,25.0,17.2,20.9,0.0,71,19.1
2024-01-11,Bengaluru,27.8,17.0,21.4,0.0,68,17.7
2024-01-12,Bengaluru,27.3,15.6,20.8,0.0,67,23.4
2024-01-13,Bengaluru,28.5,15.8,21.2,0.0,72,15.2
2024-01-14,Bengaluru,28.4,16.9,21.7,0.0,69,16.5
2024-01-15,Bengaluru,28.2,15.6,21.4,0.0,66,14.0
2024-01-16,Bengaluru,28.3,15.7,21.5,0.0,65,15.5
2024-01-17,Bengaluru,28.4,15.9,21.7,0.0,64,16.5
2024-01-18,Bengaluru,28.9,16.6,22.2,0.0,63,14.4
2024-01-19,Bengaluru,29.4,17.5,22.8,0.0,63,18.7
2024-01-20,Bengaluru,29.2,16.6,22.5,0.0,64,18.1
2024-01-21,Bengaluru,29.2,17.0,22.8,0.0,59,15.3
2024-01-22,Bengaluru,29.2,17.0,23.0,0.0,63,18.3
2024-01-23,Bengaluru,29.1,17.0,22.7,0.0,61,16.6
2024-01-24,Bengaluru,29.7,17.3,23.0,0.0,66,15.4
2024-01-25,Bengaluru,28.6,17.6,23.1,0.0,62,17.5
2024-01-26,Bengaluru,28.3,16.9,22.0,0.0,60,19.1
2024-01-27,Bengaluru,28.4,16.2,21.6,0.0,63,18.4
2024-01-28,Bengaluru,28.4,16.0,21.6,0.0,66,15.7
2024-01-29,Bengaluru,28.2,16.7,21.6,0.0,61,16.8
2024-01-30,Bengaluru,29.2,15.1,21.7,0.0,58,15.1
2024-01-31,Bengaluru,29.6,16.8,22.9,0.0,60,16.2
2024-02-01,Bengaluru,30.0,18.4,23.4,0.0,60,14.9
2024-02-02,Bengaluru,30.6,18.9,23.9,0.0,63,13.9
2024-02-03,Bengaluru,30.4,19.4,24.3,0.0,63,19.5
2024-02-04,Bengaluru,29.7,17.9,23.3,0.0,58,18.8
2024-02-05,Bengaluru,30.6,16.7,23.1,0.0,54,15.4
2024-02-06,Bengaluru,32.2,15.8,23.6,0.0,56,18.6
2024-02-07,Bengaluru,32.6,16.8,24.4,0.0,48,18.6
2024-02-08,Bengaluru,32.9,17.0,24.8,0.0,42,17.7
2024-02-09,Bengaluru,32.3,17.1,24.5,0.0,51,17.5
2024-02-10,Bengaluru,30.8,17.1,23.4,0.0,61,19.5
2024-02-11,Bengaluru,30.5,17.4,23.2,0.0,61,18.6
2024-02-12,Bengaluru,30.8,15.8,22.7,0.0,54,18.4
2024-02-13,Bengaluru,30.7,16.4,23.2,0.0,60,17.3
